"Class[Size] ->","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]"
"2020M05",2.55848000e+02,1.89367379e-01,1.80000000e+00,2.27563861e+00,7.69864710e+00,2.00000000e+00,7.59516000e+04,5.37353000e+04,1.09904800e+05,2.38322900e+05,1.46354100e+05,1.10960701e+02,8.36800000e+02,1.18240000e+02,5.00000000e-02,2.65461000e+02,1.03914000e+02,1.04370000e+02,2.85625000e+01,5.54458352e+00,2.04104461e+00,1.12378516e+01,1.08918254e+01,1.16073698e+01,1.23813818e+01,1.18937843e+01,4.70917609e+00,6.72958509e+00,4.77271646e+00,5.58146794e+00,4.64356363e+00,4.64794228e+00,3.35209467e+00,2.15986186e-03,4.03700146e-03,1.23006551e-01,2.29124427e-01,1.63319729e-01,1.22050848e-01,9.41509937e-02,-1.08465595e-01,-1.52339426e-01,-8.56996239e-02,1.22955320e-02,4.62023788e-03,9.61781931e-03,-7.55936112e-01,-1.08599275e-03,-1.12847051e-03,-6.15835964e-02,3.24092020e-02,3.32279039e-02,1.69609664e-02,6.25302119e-03,-1.00995518e-02,1.91734747e-01,1.90400629e-02,-1.26116002e-03,9.33900160e-04,1.09286485e-03,5.45852441e-01,4.70917609e+00,4.71825643e+00,-1.08024797e-01,-3.87789452e-03,4.77271646e+00,-8.56996239e-02,1.90400629e-02,4.82366940e+00,-1.05412974e-01,4.84541793e+00,-7.27014686e-02,4.84790464e+00,-1.29648206e-01,4.88351888e+00,-1.10802422e-01
"2020M06",2.57004000e+02,1.40707035e+00,2.39000000e+00,2.13133208e+00,7.69742630e+00,2.00000000e+00,8.02820000e+04,5.47396000e+04,1.13234900e+05,2.43579800e+05,1.46882000e+05,1.11034825e+02,9.63300000e+02,1.20220000e+02,8.00000000e-02,2.65839000e+02,1.04233000e+02,1.04531000e+02,3.83072727e+01,5.54909165e+00,2.04088603e+00,1.12933007e+01,1.09103427e+01,1.16372197e+01,1.24031999e+01,1.18973848e+01,4.70984389e+00,6.87036489e+00,4.78932340e+00,5.58289086e+00,4.64662878e+00,4.64948368e+00,3.64563977e+00,6.99315836e-03,-9.82443187e-04,1.70562659e-01,2.35264205e-01,1.83238833e-01,1.33411873e-01,9.38388563e-02,-8.17534483e-02,8.81728338e-02,-7.11089696e-02,1.17297184e-02,7.21176645e-03,9.33252325e-03,-3.55446675e-01,4.50813084e-03,-1.58585890e-04,5.54491411e-02,1.85172551e-02,2.98498856e-02,2.18181327e-02,3.60051556e-03,6.67795465e-04,1.40779796e-01,1.66069404e-02,1.42292514e-03,3.06514386e-03,1.54140030e-03,2.93545098e-01,4.70984389e+00,4.74189345e+00,-8.21492706e-02,2.36370213e-02,4.78932340e+00,-7.11089696e-02,1.66069404e-02,4.82640825e+00,-8.45148024e-02,4.84619852e+00,-5.68751242e-02,4.84863044e+00,-1.06736989e-01,4.88493169e+00,-9.56082961e-02
"2020M07",2.58408000e+02,4.21096234e-01,2.88000000e+00,2.03303685e+00,7.69596610e+00,1.75000000e+00,8.12181000e+04,5.58449000e+04,1.16359400e+05,2.49079200e+05,1.45845400e+05,1.18269351e+02,1.07870000e+03,1.20840000e+02,1.00000000e-01,2.67373000e+02,1.04564000e+02,1.04900000e+02,4.07104546e+01,5.55453973e+00,2.04069631e+00,1.13048934e+01,1.09303335e+01,1.16644390e+01,1.24255262e+01,1.18903024e+01,4.77296466e+00,6.98351189e+00,4.79446736e+00,5.58864469e+00,4.64979932e+00,4.65300752e+00,3.70648493e+00,1.01360235e-02,2.60953341e-03,1.35474261e-01,2.27320504e-01,2.07855297e-01,1.44043713e-01,8.85400652e-02,-3.94902257e-02,1.29368382e-01,-6.74358838e-02,1.54265826e-02,9.04966164e-03,1.17175731e-02,-3.42829061e-01,5.44808221e-03,-1.89717765e-04,1.15926923e-02,1.99908090e-02,2.72192551e-02,2.23263086e-02,-7.08238677e-03,6.31207722e-02,1.13147002e-01,5.14395891e-03,5.75382487e-03,3.17054629e-03,3.52383727e-03,6.08451613e-02,4.77296466e+00,4.78249066e+00,-4.07698537e-02,4.05972081e-02,4.79446736e+00,-6.74358838e-02,5.14395891e-03,4.82928301e+00,-4.67923512e-02,4.84711539e+00,-5.26480304e-02,4.84785785e+00,-6.53671918e-02,4.88713047e+00,-9.26631114e-02
"2020M08",2.59366000e+02,3.98707634e-01,4.19000000e+00,2.06200971e+00,7.70518580e+00,1.75000000e+00,8.14490000e+04,5.54422000e+04,1.17877100e+05,2.52985700e+05,1.45734200e+05,1.20650299e+02,1.05020000e+03,1.22520000e+02,9.00000000e-02,2.68390000e+02,1.04887000e+02,1.05235000e+02,4.23390476e+01,5.55824019e+00,2.04189358e+00,1.13077323e+01,1.09230963e+01,1.16773978e+01,1.24410882e+01,1.18895397e+01,4.79289627e+00,6.95673590e+00,4.80827428e+00,5.59244115e+00,4.65288358e+00,4.65619594e+00,3.74570977e+00,1.29221320e-02,4.46989352e-03,1.80673785e-01,2.37276944e-01,2.11612197e-01,1.52993313e-01,8.37916412e-02,-1.10129370e-02,6.85712720e-02,-5.60241691e-02,1.69580611e-02,1.16708028e-02,1.37588760e-02,-2.58088246e-01,3.70046041e-03,1.19727422e-03,2.83892877e-03,-7.23716869e-03,1.29588791e-02,1.55620472e-02,-7.62742012e-04,1.99316114e-02,-2.67759902e-02,1.38069254e-02,3.79645934e-03,3.08425604e-03,3.18842919e-03,3.92248438e-02,4.79289627e+00,4.80519348e+00,-1.15736714e-02,2.27028252e-02,4.80827428e+00,-5.60241691e-02,1.38069254e-02,4.83228772e+00,-2.70942400e-02,4.84817837e+00,-3.99040891e-02,4.84719880e+00,-4.20053193e-02,4.88916721e+00,-8.08929315e-02
"2020M09",2.59951000e+02,1.57480313e-01,4.97000000e+00,2.09983560e+00,7.75720430e+00,1.75000000e+00,8.91601000e+04,5.74339000e+04,1.22245000e+05,2.60358500e+05,1.45769600e+05,1.21819525e+02,1.05130000e+03,1.23470000e+02,9.00000000e-02,2.68900000e+02,1.05046000e+02,1.05395000e+02,3.96342857e+01,5.56049315e+00,2.04862200e+00,1.13981889e+01,1.09583900e+01,1.17137825e+01,1.24698148e+01,1.18897826e+01,4.80254065e+00,6.95778277e+00,4.81599821e+00,5.59433956e+00,4.65439835e+00,4.65771520e+00,3.67969454e+00,1.36374288e-02,6.63153786e-03,2.59253141e-01,2.64011687e-01,2.49753212e-01,1.80336192e-01,7.53830823e-02,8.01660308e-03,1.63980374e-01,-5.09206648e-02,1.69218421e-02,1.25780592e-02,1.45461976e-02,-3.62426466e-01,2.25296013e-03,6.72841597e-03,9.04565726e-02,3.52936847e-02,3.63846714e-02,2.87265620e-02,2.42878482e-04,9.64437586e-03,1.04687138e-03,7.72392962e-03,1.89841670e-03,1.51476929e-03,1.51925206e-03,-6.60152274e-02,4.80254065e+00,4.83005968e+00,7.30593000e-03,2.48661943e-02,4.81599821e+00,-5.09206648e-02,7.72392962e-03,4.83541319e+00,-5.35351678e-03,4.84939367e+00,-3.33954567e-02,4.85557848e+00,-2.55188026e-02,4.89156277e+00,-7.55645608e-02
"2020M10",2.60249000e+02,1.05961170e+00,5.34000000e+00,2.20932827e+00,7.78135680e+00,1.75000000e+00,8.34397000e+04,5.76032000e+04,1.23763400e+05,2.62397200e+05,1.49301300e+05,1.25676786e+02,1.13300000e+03,1.24570000e+02,9.00000000e-02,2.69280000e+02,1.05106000e+02,1.05470000e+02,3.93959091e+01,5.56163887e+00,2.05173072e+00,1.13318795e+01,1.09613334e+01,1.17261270e+01,1.24776147e+01,1.19137217e+01,4.83371342e+00,7.03262426e+00,4.82486781e+00,5.59575173e+00,4.65496936e+00,4.65842655e+00,3.67366198e+00,1.19598491e-02,2.36746497e-03,1.47287278e-01,2.21048641e-01,2.51948558e-01,1.72691297e-01,7.69215781e-02,2.19837899e-02,1.24868982e-01,-4.33587117e-02,1.61351184e-02,1.13768612e-02,1.37664586e-02,-3.14637452e-01,1.14571331e-03,3.10872021e-03,-6.63094148e-02,2.94340039e-03,1.23444507e-02,7.79985885e-03,2.39391188e-02,3.11727705e-02,7.48414884e-02,8.86959532e-03,1.41216717e-03,5.71015281e-04,7.11355637e-04,-6.03256372e-03,4.83371342e+00,4.84464363e+00,2.16373508e-02,1.45839497e-02,4.82486781e+00,-4.33587117e-02,8.86959532e-03,4.83864834e+00,5.99528598e-03,4.85076470e+00,-2.58968943e-02,4.85555796e+00,-1.09143363e-02,4.89401217e+00,-6.91443591e-02
"2020M11",2.60895000e+02,5.54691197e-01,5.46000000e+00,2.25792123e+00,7.78887730e+00,1.75000000e+00,8.74141000e+04,5.80688000e+04,1.23479800e+05,2.63886900e+05,1.50936800e+05,1.28673974e+02,9.83400000e+02,1.25010000e+02,9.00000000e-02,2.69967000e+02,1.05225000e+02,1.05578000e+02,4.09373684e+01,5.56411803e+00,2.05269673e+00,1.13784119e+01,1.09693838e+01,1.17238329e+01,1.24832759e+01,1.19246165e+01,4.85728187e+00,6.89101595e+00,4.82839373e+00,5.59829973e+00,4.65610091e+00,4.65945002e+00,3.71204330e+00,1.16275449e-02,1.09104952e-02,2.14327831e-01,2.24943468e-01,2.18606960e-01,1.66963692e-01,7.36214885e-02,1.23364306e-02,1.81833573e-01,-4.19828276e-02,1.65041140e-02,1.14792729e-02,1.41748928e-02,-3.31866326e-01,2.47916250e-03,9.66009957e-04,4.65323816e-02,8.05039274e-03,-2.29409848e-03,5.66121598e-03,1.08947943e-02,2.35684520e-02,-1.41608306e-01,3.52592720e-03,2.54799886e-03,1.13154992e-03,1.02346395e-03,3.83813185e-02,4.85728187e+00,4.83672065e+00,1.12804212e-02,-7.92298119e-03,4.82839373e+00,-4.19828276e-02,3.52592720e-03,4.84198171e+00,-5.26106475e-03,4.85229257e+00,-2.38988395e-02,4.82263980e+00,1.40808479e-02,4.88746121e+00,-5.90674786e-02
"2020M12",2.62005000e+02,-6.72720200e-03,4.82000000e+00,2.33296419e+00,7.80121870e+00,1.75000000e+00,1.03290900e+05,6.42011000e+04,1.32969100e+05,2.76010600e+05,1.51929100e+05,1.35998870e+02,1.16360000e+03,1.25240000e+02,9.00000000e-02,2.70340000e+02,1.05690000e+02,1.05904000e+02,4.70250000e+01,5.56836359e+00,2.05427997e+00,1.15453046e+01,1.10697756e+01,1.17978720e+01,1.25281945e+01,1.19311692e+01,4.91264658e+00,7.05927393e+00,4.83023190e+00,5.59968043e+00,4.66051028e+00,4.66253302e+00,3.85067938e+00,1.29651187e-02,1.45404594e-02,2.65223294e-01,2.30435917e-01,2.25130760e-01,1.68708782e-01,6.91811349e-02,3.98533321e-02,2.12543349e-01,-4.22135522e-02,1.61089321e-02,1.31718072e-02,1.50507536e-02,-2.40604954e-01,4.24556002e-03,1.58323625e-03,1.66892682e-01,1.00391830e-01,7.40391905e-02,4.49186685e-02,6.55275850e-03,5.53647035e-02,1.68257972e-01,1.83816236e-03,1.38069675e-03,4.40936636e-03,3.08300714e-03,1.38636076e-01,4.91264658e+00,4.85968446e+00,4.01490391e-02,2.29638148e-02,4.83023190e+00,-4.22135522e-02,1.83816236e-03,4.84540227e+00,1.42821947e-02,4.85397659e+00,-2.37446942e-02,4.79456201e+00,6.51224518e-02,4.77748705e+00,5.27448486e-02
"2021M01",2.62518000e+02,1.54736274e-01,5.24000000e+00,2.69000000e+00,7.79006870e+00,1.75000000e+00,8.94943000e+04,6.13901000e+04,1.31380900e+05,2.73558300e+05,1.51856800e+05,1.28804327e+02,9.06800000e+02,1.25860000e+02,7.00000000e-02,2.70422000e+02,1.06083000e+02,1.06244000e+02,5.20084211e+01,5.57031965e+00,2.05284968e+00,1.14019302e+01,1.10250039e+01,1.17858560e+01,1.25192700e+01,1.19306933e+01,4.85829440e+00,6.80992192e+00,4.83517018e+00,5.59998370e+00,4.66422181e+00,4.66573834e+00,3.95140565e+00,1.38545896e-02,1.21997724e-02,1.91221271e-01,2.28604754e-01,2.32502875e-01,1.70646736e-01,6.74335012e-02,1.30645739e-02,8.29693505e-02,-3.96453929e-02,1.38667697e-02,1.58101554e-02,1.66661033e-02,-1.00710507e-01,1.95606356e-03,-1.43028624e-03,-1.43374343e-01,-4.47717601e-02,-1.20160326e-02,-8.92450893e-03,-4.75993134e-04,-5.43521707e-02,-2.49352008e-01,4.93828164e-03,3.03275750e-04,3.71152556e-03,3.20531225e-03,1.00726274e-01,4.85829440e+00,4.85197396e+00,1.42496915e-02,-7.71049969e-03,4.83517018e+00,-3.96453929e-02,4.93828164e-03,4.84889861e+00,3.07535601e-03,4.85581440e+00,-2.06442200e-02,4.78209408e+00,6.98798819e-02,4.79368928e+00,4.14809016e-02
"2021M02",2.63583000e+02,3.15711694e-01,6.00000000e+00,2.71000000e+00,7.74536180e+00,1.75000000e+00,9.03491000e+04,6.10370000e+04,1.30681400e+05,2.73864300e+05,1.54098500e+05,1.28521503e+02,9.42900000e+02,1.26430000e+02,7.00000000e-02,2.70813000e+02,1.06471000e+02,1.06477000e+02,5.90463158e+01,5.57436831e+00,2.04709419e+00,1.14114363e+01,1.10192355e+01,1.17805176e+01,1.25203880e+01,1.19453473e+01,4.85609623e+00,6.84896023e+00,4.83968880e+00,5.60142855e+00,4.66787265e+00,4.66792900e+00,4.07832215e+00,1.65908910e-02,1.25745824e-02,2.38349767e-01,2.35252300e-01,2.25088334e-01,1.69777018e-01,7.83622956e-02,2.39471351e-02,1.54398174e-01,-3.75674755e-02,1.26754017e-02,1.82933086e-02,1.69827108e-02,1.55504979e-01,4.04865779e-03,-5.75549206e-03,9.50611963e-03,-5.76834670e-03,-5.33843793e-03,1.11796638e-03,1.46540368e-02,-2.19817353e-03,3.90383138e-02,4.51861723e-03,1.44484399e-03,3.65084102e-03,2.19066376e-03,1.26916501e-01,4.85609623e+00,4.85491503e+00,2.42320579e-02,2.94107083e-03,4.83968880e+00,-3.75674755e-02,4.51861723e-03,4.85246032e+00,2.45471451e-03,4.85780199e+00,-1.81131973e-02,4.77351669e+00,8.13983415e-02,4.80153976e+00,3.81490360e-02
"2021M03",2.64910000e+02,3.34806475e-01,5.84000000e+00,2.79000000e+00,7.72032840e+00,1.75000000e+00,9.47510000e+04,6.28194000e+04,1.31888400e+05,2.76492200e+05,1.55260400e+05,1.32938346e+02,1.28560000e+03,1.27100000e+02,6.00000000e-02,2.71461000e+02,1.07032000e+02,1.06898000e+02,6.23330435e+01,5.57939015e+00,2.04385690e+00,1.14590077e+01,1.10480192e+01,1.17897114e+01,1.25299379e+01,1.19528590e+01,4.88988546e+00,7.15898081e+00,4.84497418e+00,5.60381848e+00,4.67312786e+00,4.67187511e+00,4.13249168e+00,2.58493343e-02,4.39803268e-03,2.06219159e-01,2.24442162e-01,2.22737230e-01,1.70213260e-01,7.26342163e-02,9.47926372e-02,5.43183403e-01,-2.51722427e-02,1.63151750e-02,2.63168100e-02,2.17697988e-02,7.58058371e-01,5.02183677e-03,-3.23728479e-03,4.75713423e-02,2.87837053e-02,9.19381057e-03,9.54988257e-03,7.51169896e-03,3.37892264e-02,3.10020582e-01,5.28538287e-03,2.38993685e-03,5.25520757e-03,3.94610940e-03,5.41695288e-02,4.88988546e+00,4.86636336e+00,9.53358199e-02,1.14483320e-02,4.84497418e+00,-2.51722427e-02,5.28538287e-03,4.85607721e+00,1.02861576e-02,4.85993394e+00,-1.49597589e-02,4.78175192e+00,8.46114398e-02,4.80935179e+00,3.56223855e-02
"2021M04",2.66752000e+02,1.06780574e-01,5.20000000e+00,2.84000000e+00,7.71657930e+00,1.75000000e+00,8.84369000e+04,6.15173000e+04,1.32162600e+05,2.76708100e+05,1.56468400e+05,1.29551821e+02,1.23170000e+03,1.27510000e+02,5.00000000e-02,2.73665000e+02,1.07632000e+02,1.07549000e+02,6.17166667e+01,5.58631939e+00,2.04337117e+00,1.13900446e+01,1.10270737e+01,1.17917883e+01,1.25307184e+01,1.19606094e+01,4.86408096e+00,7.11615061e+00,4.84819479e+00,5.61190473e+00,4.67871800e+00,4.67794656e+00,4.12255402e+00,4.06498769e-02,1.19808735e-03,9.06094117e-02,1.67657497e-01,2.17646350e-01,1.66297650e-01,7.30780661e-02,1.44805315e-01,5.78300262e-01,9.45183986e-02,2.91756334e-02,3.60882675e-02,3.10971447e-02,1.31631179e+00,6.92924215e-03,-4.85732006e-04,-6.89630946e-02,-2.09455069e-02,2.07687226e-03,7.80549146e-04,7.75036536e-03,-2.58044959e-02,-4.28302065e-02,3.22061470e-03,8.08624798e-03,5.59014611e-03,6.07144889e-03,-9.93765938e-03,4.86408096e+00,4.86800582e+00,1.45871500e-01,1.64245946e-03,4.84819479e+00,9.45183986e-02,3.22061470e-03,4.85973925e+00,8.26657797e-03,4.86220354e+00,-1.40087441e-02,4.79849353e+00,6.95122939e-02,4.82337573e+00,2.48190587e-02
"2021M05",2.68452000e+02,1.60000000e-01,5.17000000e+00,2.89000000e+00,7.71491900e+00,1.75000000e+00,9.25730000e+04,6.18190000e+04,1.31545700e+05,2.77344800e+05,1.57989000e+05,1.29508000e+02,1.23670000e+03,1.28140000e+02,5.00000000e-02,2.75494000e+02,1.08184000e+02,1.08103000e+02,6.51695000e+01,5.59267213e+00,2.04315599e+00,1.14357528e+01,1.10319660e+01,1.17871096e+01,1.25330168e+01,1.19702807e+01,4.86374266e+00,7.12020182e+00,4.85312342e+00,5.61856585e+00,4.68383348e+00,4.68308448e+00,4.17699157e+00,4.80886089e-02,2.11137461e-03,1.97901227e-01,1.40140619e-01,1.79739783e-01,1.51635021e-01,7.64963826e-02,1.54566564e-01,3.90616727e-01,8.04069590e-02,3.70979125e-02,4.02698472e-02,3.51421985e-02,8.24896899e-01,6.35273921e-03,-2.15183254e-04,4.57082191e-02,4.89232451e-03,-4.67866294e-03,2.29833751e-03,9.67133769e-03,-3.38303333e-04,4.05121280e-03,4.92862332e-03,6.66111914e-03,5.11547989e-03,5.13791867e-03,5.44375493e-02,4.86374266e+00,4.87223512e+00,1.53978693e-01,4.22929790e-03,4.85312342e+00,8.04069590e-02,4.92862332e-03,4.86343712e+00,8.79799854e-03,4.86460306e+00,-1.14796422e-02,4.82268330e+00,4.95518244e-02,4.83097594e+00,2.21474753e-02
"2021M06",2.70664000e+02,1.86368474e-01,3.91000000e+00,3.05000000e+00,7.73851600e+00,1.75000000e+00,9.69334000e+04,6.27769000e+04,1.33392600e+05,2.81511200e+05,1.58637800e+05,1.27156101e+02,1.36250000e+03,1.28710000e+02,8.00000000e-02,2.77585000e+02,1.08748000e+02,1.08595000e+02,7.13781818e+01,5.60087820e+00,2.04620994e+00,1.14817794e+01,1.10473425e+01,1.18010519e+01,1.25479275e+01,1.19743789e+01,4.84541548e+00,7.21707653e+00,4.85756181e+00,5.62612719e+00,4.68903328e+00,4.68762537e+00,4.26799225e+00,5.17865503e-02,5.32391172e-03,1.88478708e-01,1.36999775e-01,1.63832238e-01,1.44727624e-01,7.69940729e-02,1.35571587e-01,3.46711637e-01,6.82384141e-02,4.32363302e-02,4.24045012e-02,3.81416878e-02,6.22352479e-01,8.20607221e-03,3.05395122e-03,4.60266223e-02,1.53764108e-02,1.39423399e-02,1.49107362e-02,4.09820589e-03,-1.83271818e-02,9.68747058e-02,4.43839545e-03,7.56134282e-03,5.19979782e-03,4.54088958e-03,9.10006778e-02,4.84541548e+00,4.87776247e+00,1.35869024e-01,5.52735249e-03,4.85756181e+00,6.82384141e-02,4.43839545e-03,4.86716210e+00,1.06003734e-02,4.86712379e+00,-9.56198330e-03,4.84732034e+00,3.04421355e-02,4.84033973e+00,1.72220862e-02
"2021M07",2.71994000e+02,3.32181774e-01,3.82000000e+00,3.09000000e+00,7.74508840e+00,1.75000000e+00,9.18206000e+04,6.39851000e+04,1.35825100e+05,2.84896000e+05,1.60608100e+05,1.31281986e+02,1.35430000e+03,1.29690000e+02,7.00000000e-02,2.78612000e+02,1.09275000e+02,1.09062000e+02,7.24852381e+01,5.60578001e+00,2.04705889e+00,1.14275920e+01,1.10664055e+01,1.18191233e+01,1.25598795e+01,1.19867225e+01,4.87734758e+00,7.21103999e+00,4.86514699e+00,5.62982013e+00,4.69386764e+00,4.69191653e+00,4.28338293e+00,5.12402760e-02,6.36257915e-03,1.22698545e-01,1.36072038e-01,1.54684351e-01,1.34353283e-01,9.64200795e-02,1.04382915e-01,2.27528103e-01,7.06796308e-02,4.11754457e-02,4.40683166e-02,3.89090125e-02,5.76898001e-01,4.90180800e-03,8.48949666e-04,-5.41874714e-02,1.90630723e-02,1.80713690e-02,1.19519677e-02,1.23436199e-02,3.19321011e-02,-6.03653188e-03,7.58517569e-03,3.69294033e-03,4.83436175e-03,4.29116193e-03,1.53906828e-02,4.87734758e+00,4.88589808e+00,1.03407423e-01,8.13560688e-03,4.86514699e+00,7.06796308e-02,7.58517569e-03,4.87090605e+00,1.49920293e-02,4.86975624e+00,-4.60925558e-03,4.85322182e+00,3.26762638e-02,4.84413521e+00,2.10117814e-02
"2021M08",2.72789000e+02,2.05270816e-01,3.62000000e+00,3.18000000e+00,7.73838520e+00,1.75000000e+00,9.40325000e+04,6.33566000e+04,1.33258700e+05,2.83712600e+05,1.61901300e+05,1.30083202e+02,1.38860000e+03,1.30320000e+02,6.00000000e-02,2.78993000e+02,1.09720000e+02,1.09436000e+02,6.77304546e+01,5.60869860e+00,2.04619304e+00,1.14513957e+01,1.10565344e+01,1.18000476e+01,1.25557170e+01,1.19947422e+01,4.86817426e+00,7.23605132e+00,4.86999296e+00,5.63118669e+00,4.69793167e+00,4.69533990e+00,4.21553592e+00,5.04584110e-02,4.29945265e-03,1.43663410e-01,1.33438048e-01,1.22649795e-01,1.14628789e-01,1.05202476e-01,7.52779913e-02,2.79315423e-01,6.17186823e-02,3.87455453e-02,4.50480859e-02,3.91439589e-02,4.69826153e-01,2.91859535e-03,-8.65852275e-04,2.38037939e-02,-9.87115930e-03,-1.90756770e-02,-4.16244745e-03,8.01965419e-03,-9.17331272e-03,2.50113297e-02,4.84597695e-03,1.36655898e-03,4.06402532e-03,3.42337564e-03,-6.78470043e-02,4.86817426e+00,4.87940500e+00,7.42115112e-02,-6.49308629e-03,4.86999296e+00,6.17186823e-02,4.84597695e-03,4.87466159e+00,4.74340952e-03,4.87249023e+00,-2.49727028e-03,4.87182574e+00,7.57925254e-03,4.84643369e+00,2.35592705e-02
"2021M09",2.73887000e+02,2.11458406e-01,3.67000000e+00,3.30000000e+00,7.73186370e+00,1.75000000e+00,9.71013000e+04,6.44486000e+04,1.34646700e+05,2.87729000e+05,1.62735500e+05,1.29016451e+02,1.29930000e+03,1.31020000e+02,6.00000000e-02,2.79710000e+02,1.10047000e+02,1.09657000e+02,7.16461905e+01,5.61271561e+00,2.04534993e+00,1.14835100e+01,1.10736233e+01,1.18104096e+01,1.25697743e+01,1.19998815e+01,4.85993992e+00,7.16958094e+00,4.87534998e+00,5.63375335e+00,4.70090755e+00,4.69735731e+00,4.27173998e+00,5.22224608e-02,-3.27206551e-03,8.53211334e-02,1.15233286e-01,9.66270833e-02,9.99595375e-02,1.10098890e-01,5.73992731e-02,2.11798164e-01,5.93517717e-02,3.94137889e-02,4.65091978e-02,3.96421157e-02,5.92045440e-01,4.01700999e-03,-8.43102193e-04,3.21142963e-02,1.70889224e-02,1.03619593e-02,1.40573110e-02,5.13929312e-03,-8.23434237e-03,-6.64703874e-02,5.35701901e-03,2.56666026e-03,2.97588120e-03,2.01740882e-03,5.62040600e-02,4.85993992e+00,4.88732300e+00,5.72633205e-02,7.91800358e-03,4.87534998e+00,5.93517717e-02,5.35701901e-03,4.87842235e+00,8.90064678e-03,4.87531528e+00,3.47011997e-05,4.87612619e+00,1.11968050e-02,4.85125550e+00,2.40944857e-02
"2021M10",2.76434000e+02,3.62677220e-01,2.96000000e+00,3.17000000e+00,7.73147610e+00,1.75000000e+00,9.40720000e+04,6.50646000e+04,1.36319500e+05,2.89094500e+05,1.64816200e+05,1.31236724e+02,1.41850000e+03,1.31770000e+02,7.00000000e-02,2.81623000e+02,1.10741000e+02,1.10184000e+02,8.14766667e+01,5.62197209e+00,2.04529980e+00,1.14518157e+01,1.10831359e+01,1.18227567e+01,1.25745089e+01,1.20125862e+01,4.87700275e+00,7.25735525e+00,4.88105798e+00,5.64056930e+00,4.70719414e+00,4.70215170e+00,4.40031668e+00,6.03332294e-02,-6.43091719e-03,1.19936231e-01,1.21802501e-01,9.66297168e-02,9.68942380e-02,9.88645018e-02,4.32893275e-02,2.24730993e-01,5.61901717e-02,4.48175666e-02,5.22247768e-02,4.37251433e-02,7.26654700e-01,9.25648189e-03,-5.01314729e-05,-3.16943169e-02,9.51261563e-03,1.23470843e-02,4.73455936e-03,1.27047302e-02,1.70628248e-02,8.77743174e-02,5.70799525e-03,6.81594492e-03,6.28659425e-03,4.79438330e-03,1.28576696e-01,4.87700275e+00,4.88821015e+00,4.35665174e-02,8.87146553e-04,4.88105798e+00,5.61901717e-02,5.70799525e-03,4.88218233e+00,6.02781449e-03,4.87822072e+00,2.83725429e-03,4.87410566e+00,1.41044890e-02,4.85566268e+00,2.53952980e-02
